"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2019","0.021716","0.022108","0.022176","0.021453","4.92B","-1.77%"
"08/01/2019","0.022107","0.022401","0.022453","0.021839","4.83B","-1.29%"
"07/31/2019","0.022396","0.022085","0.022638","0.022053","4.71B","1.41%"
"07/30/2019","0.022086","0.022016","0.022309","0.021678","4.07B","0.30%"
"07/29/2019","0.022020","0.022306","0.022661","0.021814","4.69B","-1.28%"
"07/28/2019","0.022305","0.021968","0.022710","0.021392","4.75B","1.53%"
"07/27/2019","0.021969","0.023132","0.023719","0.021651","5.29B","-5.04%"
"07/26/2019","0.023134","0.022993","0.023436","0.022306","5.05B","0.62%"
"07/25/2019","0.022993","0.023751","0.024383","0.022765","6.30B","-3.19%"
"07/24/2019","0.023751","0.024174","0.024714","0.022627","9.15B","-1.67%"
"07/23/2019","0.024154","0.026579","0.026920","0.021935","13.52B","-9.12%"
"07/22/2019","0.026579","0.029181","0.029987","0.026099","7.69B","-8.92%"
"07/21/2019","0.029181","0.028981","0.029789","0.027138","5.56B","0.71%"
"07/20/2019","0.028977","0.028040","0.030599","0.027607","6.46B","3.31%"
"07/19/2019","0.028047","0.025588","0.028049","0.024764","6.98B","9.61%"
"07/18/2019","0.025588","0.022788","0.026040","0.022238","7.34B","12.29%"
"07/17/2019","0.022788","0.020920","0.023830","0.020395","7.21B","9.02%"
"07/16/2019","0.020903","0.025209","0.025588","0.020596","7.16B","-17.04%"
"07/15/2019","0.025196","0.025186","0.025721","0.023771","6.27B","0.07%"
"07/14/2019","0.025178","0.028448","0.029262","0.024936","6.37B","-11.50%"
"07/13/2019","0.028451","0.029424","0.029481","0.027564","4.33B","-3.31%"
"07/12/2019","0.029424","0.027907","0.029628","0.027655","4.77B","5.42%"
"07/11/2019","0.027911","0.032046","0.032046","0.026937","7.04B","-12.89%"
"07/10/2019","0.032042","0.034229","0.034426","0.031033","5.59B","-6.39%"
"07/09/2019","0.034229","0.033883","0.034962","0.033575","4.87B","1.01%"
"07/08/2019","0.033885","0.034665","0.035398","0.033330","5.67B","-2.28%"
"07/07/2019","0.034677","0.032134","0.035439","0.031939","6.17B","7.87%"
"07/06/2019","0.032147","0.031855","0.032891","0.031701","4.92B","0.92%"
"07/05/2019","0.031852","0.031334","0.032241","0.030998","5.06B","1.68%"
"07/04/2019","0.031325","0.032793","0.032826","0.031110","4.64B","-4.48%"
"07/03/2019","0.032795","0.031871","0.032844","0.031690","4.99B","2.90%"
"07/02/2019","0.031871","0.032639","0.032947","0.030477","6.02B","-2.40%"
"07/01/2019","0.032656","0.031935","0.033491","0.030940","5.41B","2.29%"
"06/30/2019","0.031923","0.035117","0.035466","0.031895","4.98B","-9.10%"
"06/29/2019","0.035117","0.033854","0.035531","0.032415","4.57B","3.74%"
"06/28/2019","0.033853","0.032601","0.033898","0.032213","5.74B","3.84%"
"06/27/2019","0.032601","0.036771","0.037573","0.030468","8.69B","-11.33%"
"06/26/2019","0.036765","0.038499","0.039866","0.034605","8.06B","-4.50%"
"06/25/2019","0.038499","0.038493","0.040497","0.037519","6.27B","0.05%"
"06/24/2019","0.038482","0.037565","0.039416","0.036511","5.08B","2.45%"
"06/23/2019","0.037563","0.037519","0.038806","0.036316","6.84B","0.12%"
"06/22/2019","0.037519","0.033154","0.037663","0.033068","7.51B","13.19%"
"06/21/2019","0.033147","0.032638","0.033744","0.032619","4.71B","1.61%"
"06/20/2019","0.032621","0.033227","0.033517","0.032234","4.59B","-1.82%"
"06/19/2019","0.033227","0.033055","0.033671","0.032858","4.16B","0.52%"
"06/18/2019","0.033055","0.033797","0.033993","0.032134","5.04B","-2.19%"
"06/17/2019","0.033796","0.032824","0.033952","0.032662","5.38B","2.96%"
"06/16/2019","0.032825","0.032653","0.033574","0.032403","5.82B","0.53%"
"06/15/2019","0.032653","0.031823","0.032782","0.031814","4.97B","2.61%"
"06/14/2019","0.031823","0.032614","0.032722","0.030658","5.03B","-2.43%"
"06/13/2019","0.032614","0.033534","0.033690","0.032383","5.52B","-2.74%"
"06/12/2019","0.033534","0.031140","0.033534","0.030921","5.46B","7.71%"
"06/11/2019","0.031132","0.031543","0.031596","0.030036","5.34B","-1.30%"
"06/10/2019","0.031542","0.029782","0.031610","0.029150","8.32B","5.91%"
"06/09/2019","0.029783","0.032126","0.032304","0.029177","6.98B","-7.29%"
"06/08/2019","0.032126","0.033535","0.034316","0.031857","5.28B","-4.21%"
"06/07/2019","0.033539","0.032559","0.034416","0.032244","6.20B","3.01%"
"06/06/2019","0.032559","0.033979","0.034158","0.030776","7.87B","-4.18%"
"06/05/2019","0.033981","0.035085","0.035799","0.032703","8.75B","-3.16%"
"06/04/2019","0.035089","0.033749","0.036176","0.031480","11.14B","3.97%"
"06/03/2019","0.033749","0.038243","0.039524","0.033198","11.45B","-11.73%"
"06/02/2019","0.038233","0.037537","0.040890","0.036827","8.86B","1.78%"
"06/01/2019","0.037564","0.033042","0.039184","0.032567","10.71B","13.68%"
"05/31/2019","0.033045","0.031034","0.033045","0.030304","6.86B","6.48%"
"05/30/2019","0.031035","0.033608","0.035705","0.029781","8.70B","-7.62%"
"05/29/2019","0.033593","0.034729","0.034847","0.031966","6.88B","-3.28%"
"05/28/2019","0.034731","0.035096","0.036884","0.032586","8.93B","-1.07%"
"05/27/2019","0.035106","0.030828","0.036567","0.030785","11.20B","13.87%"
"05/26/2019","0.030829","0.027594","0.031867","0.027030","8.96B","11.73%"
"05/25/2019","0.027593","0.027635","0.028834","0.027332","5.37B","-0.17%"
"05/24/2019","0.027640","0.026988","0.028283","0.026697","5.79B","2.42%"
"05/23/2019","0.026988","0.026652","0.027255","0.025778","5.00B","1.54%"
"05/22/2019","0.026579","0.028301","0.029006","0.026201","6.56B","-6.09%"
"05/21/2019","0.028301","0.027810","0.029792","0.027329","6.08B","1.77%"
"05/20/2019","0.027810","0.028281","0.028360","0.026366","6.64B","-1.67%"
"05/19/2019","0.028280","0.026467","0.028850","0.026444","6.55B","6.85%"
"05/18/2019","0.026468","0.027019","0.027755","0.026122","5.76B","-2.04%"
"05/17/2019","0.027018","0.028513","0.028992","0.024697","9.17B","-5.25%"
"05/16/2019","0.028513","0.030974","0.033264","0.027182","10.56B","-8.05%"
"05/15/2019","0.031008","0.027395","0.031622","0.027124","8.87B","13.19%"
"05/14/2019","0.027395","0.024438","0.027615","0.024287","8.37B","12.11%"
"05/13/2019","0.024435","0.023762","0.025399","0.023653","6.33B","2.83%"
"05/12/2019","0.023762","0.025067","0.025624","0.023188","6.95B","-5.20%"
"05/11/2019","0.025067","0.023587","0.026549","0.023314","7.01B","6.27%"
"05/10/2019","0.023587","0.023186","0.023724","0.022284","5.64B","1.73%"
"05/09/2019","0.023184","0.024546","0.024551","0.022995","5.61B","-5.55%"
"05/08/2019","0.024547","0.023876","0.025294","0.023446","6.56B","2.80%"
"05/07/2019","0.023879","0.023786","0.024404","0.023658","6.34B","0.41%"
"05/06/2019","0.023780","0.023215","0.024153","0.022734","6.07B","2.43%"
"05/05/2019","0.023215","0.023008","0.023337","0.022842","5.80B","0.90%"
"05/04/2019","0.023008","0.023813","0.024536","0.022608","5.85B","-3.38%"
"05/03/2019","0.023813","0.023410","0.023957","0.023092","6.27B","1.72%"
"05/02/2019","0.023410","0.023488","0.023605","0.023073","5.33B","-0.33%"
"05/01/2019","0.023488","0.023478","0.023818","0.023013","4.99B","0.04%"
"04/30/2019","0.023478","0.022409","0.023790","0.022205","5.55B","4.81%"
"04/29/2019","0.022400","0.023312","0.023393","0.021924","5.91B","-3.91%"
"04/28/2019","0.023312","0.023474","0.023635","0.023153","4.22B","-0.69%"
"04/27/2019","0.023474","0.023803","0.023804","0.023167","3.89B","-1.38%"
"04/26/2019","0.023803","0.023093","0.024231","0.022378","6.74B","3.08%"
"04/25/2019","0.023093","0.023271","0.025238","0.022694","6.97B","-0.77%"
"04/24/2019","0.023272","0.024056","0.024079","0.022640","4.91B","-3.26%"
"04/23/2019","0.024056","0.024933","0.025125","0.024055","4.17B","-3.52%"
"04/22/2019","0.024933","0.024785","0.025277","0.024356","4.72B","0.60%"
"04/21/2019","0.024785","0.025831","0.026129","0.023977","4.77B","-4.06%"
"04/20/2019","0.025833","0.026283","0.026349","0.025612","4.16B","-1.72%"
"04/19/2019","0.026284","0.026718","0.026719","0.025945","4.12B","-1.62%"
"04/18/2019","0.026718","0.026495","0.027068","0.026451","4.23B","0.84%"
"04/17/2019","0.026496","0.026670","0.026811","0.026160","3.71B","-0.65%"
"04/16/2019","0.026670","0.026275","0.026802","0.025884","4.00B","1.50%"
"04/15/2019","0.026275","0.026856","0.027470","0.025790","4.83B","-2.16%"
"04/14/2019","0.026856","0.026050","0.026980","0.025841","4.50B","3.09%"
"04/13/2019","0.026051","0.026281","0.026758","0.025733","4.28B","-0.88%"
"04/12/2019","0.026282","0.026416","0.026933","0.025227","4.75B","-0.51%"
"04/11/2019","0.026416","0.029936","0.030021","0.025181","7.31B","-11.75%"
"04/10/2019","0.029933","0.029609","0.030752","0.029428","5.34B","1.10%"
"04/09/2019","0.029609","0.030332","0.030883","0.028602","7.59B","-2.40%"
"04/08/2019","0.030336","0.028863","0.031535","0.027273","10.00B","5.11%"
"04/07/2019","0.028863","0.026673","0.029500","0.026515","7.87B","8.20%"
"04/06/2019","0.026674","0.026980","0.027296","0.026277","5.30B","-1.14%"
"04/05/2019","0.026981","0.025822","0.027484","0.025797","6.09B","4.49%"
"04/04/2019","0.025821","0.025725","0.026745","0.024952","6.45B","0.37%"
"04/03/2019","0.025725","0.026724","0.029245","0.024979","9.38B","-3.74%"
"04/02/2019","0.026725","0.024273","0.026994","0.024254","9.16B","10.11%"
"04/01/2019","0.024271","0.023449","0.024985","0.023212","5.09B","3.59%"
"03/31/2019","0.023429","0.023198","0.023575","0.023044","2.70B","1.00%"
"03/30/2019","0.023198","0.023349","0.023583","0.022823","3.26B","-0.65%"
"03/29/2019","0.023349","0.023135","0.023866","0.022923","4.73B","0.93%"
"03/28/2019","0.023135","0.023352","0.023352","0.022813","3.23B","-0.93%"
"03/27/2019","0.023353","0.022445","0.023477","0.022300","3.68B","4.04%"
"03/26/2019","0.022445","0.022599","0.022738","0.021952","3.43B","-0.68%"
"03/25/2019","0.022599","0.023241","0.023365","0.022172","3.73B","-2.76%"
"03/24/2019","0.023241","0.024289","0.024385","0.022914","3.62B","-4.32%"
"03/23/2019","0.024289","0.022515","0.024395","0.022425","5.06B","7.88%"
"03/22/2019","0.022515","0.022187","0.022696","0.022093","2.73B","1.48%"
"03/21/2019","0.022188","0.022800","0.022843","0.021961","2.95B","-2.69%"
"03/20/2019","0.022802","0.022738","0.022826","0.022464","2.28B","0.28%"
"03/19/2019","0.022739","0.022751","0.022833","0.022455","2.34B","-0.12%"
"03/18/2019","0.022766","0.022900","0.023199","0.022456","2.38B","-0.58%"
"03/17/2019","0.022900","0.023114","0.023144","0.022708","2.35B","-0.94%"
"03/16/2019","0.023118","0.022975","0.023485","0.022853","2.92B","0.62%"
"03/15/2019","0.022975","0.022402","0.023077","0.022340","2.51B","2.56%"
"03/14/2019","0.022402","0.022220","0.022838","0.022093","2.13B","0.82%"
"03/13/2019","0.022220","0.022260","0.022413","0.021827","1.46B","-0.18%"
"03/12/2019","0.022260","0.022092","0.022575","0.021583","1.50B","0.76%"
"03/11/2019","0.022092","0.022839","0.023019","0.021858","2.96B","-3.27%"
"03/10/2019","0.022839","0.022788","0.023101","0.022304","2.49B","0.23%"
"03/09/2019","0.022788","0.022348","0.022885","0.022027","2.60B","1.97%"
"03/08/2019","0.022348","0.022980","0.023008","0.022263","2.75B","-2.76%"
"03/07/2019","0.022981","0.023175","0.023497","0.022879","2.44B","-0.83%"
"03/06/2019","0.023173","0.023728","0.023790","0.022875","2.65B","-2.34%"
"03/05/2019","0.023728","0.022736","0.023900","0.022029","4.12B","4.36%"
"03/04/2019","0.022736","0.022475","0.023007","0.020613","4.12B","1.16%"
"03/03/2019","0.022475","0.022658","0.022975","0.022340","1.73B","-0.81%"
"03/02/2019","0.022658","0.023497","0.023576","0.022242","4.38B","-3.56%"
"03/01/2019","0.023494","0.023676","0.023743","0.023409","2.10B","-0.77%"
